course_link,canale,date_year,year,language,course_id,course_name,semester,professors,faculty
/cattedreonline/corso/LABSMIS01/B/LMSMIBASE/2024,B,2024,1,Inglese,LABSMIS01,"Eu R&i Language Lab",Primo Semestre,"Seyedehfahimeh Mousavi","Strategic management, innovation and sustainability"
/cattedreonline/corso/LABSMIS01/C/LMSMIBASE/2024,C,2024,1,Inglese,LABSMIS01,"Eu R&i Language Lab",Primo Semestre,"Mario Manna","Strategic management, innovation and sustainability"
/cattedreonline/corso/LABSMIS01/D/LMSMIBASE/2024,D,2024,1,Inglese,LABSMIS01,"Eu R&i Language Lab",Primo Semestre,"Adriano Contardi","Strategic management, innovation and sustainability"
/cattedreonline/corso/M394/0/3GSLMEL/2024,0,2024,4,Inglese,M394,"Eu Substantive Law: Internal Market And Beyond",II Semestre,"Lorenzo Cecchetti / Daniele Gallo","Giurisprudenza"
/cattedreonline/corso/M029/0/3GSLMDA/2024,0,2024,5,Inglese,M029,"European Administrative Law",I Semestre,"Aristide Police / Marta Simoncini","Giurisprudenza"
/cattedreonline/corso/AD5/0/3GSLMDN/2024,0,2024,4,Inglese,AD5,"European Business Law",II Semestre,"Nicola De Luca","Giurisprudenza"
/cattedreonline/corso/M027/0/3GSLMDP/2024,0,2024,4,Inglese,M027,"European Criminal Law",II Semestre,"Maurizio Bellacosa / Emanuele Birritteri","Giurisprudenza"
/cattedreonline/corso/EM77/0/LM20IRBASE/2024,0,2024,2,Inglese,EM77,"European Islam: Socio-political Issues",Primo Semestre,"Mohammed Hashas","International relations"
/cattedreonline/corso/M545/0/LM20IRBASE/2024,0,2024,2,Inglese,M545,"European Political Economy In Times Of Crises",Primo Semestre,"Marco Simoni","International relations"
/cattedreonline/corso/AD4/0/3GSLMDC/2024,0,2024,5,Inglese,AD4,"European Private Law",I Semestre,"Pierluigi Congedo / Francesco Ricci","Giurisprudenza"
/cattedreonline/corso/T007/A/L22PPEBASE/2024,A,2024,2,Inglese,T007,"European Union Law",II Semestre,"Francesco Cherubini","Politics: philosophy and economics"
/cattedreonline/corso/T007/B/L22PPEBASE/2024,B,2024,2,Inglese,T007,"European Union Law",II Semestre,"Claudia Candelmo / Robert Schuetze","Politics: philosophy and economics"
/cattedreonline/corso/EM78/0/LM20IRBASE/2024,0,2024,2,Inglese,EM78,"Exogeography: Astropolitics And Space Economy",Primo Semestre,"Alfonso Giordano","International relations"
/cattedreonline/corso/M051/0/19FLM1B/2024,0,2024,2,Inglese,M051,"Experimental And Behavioural Economics",Primo Semestre,"Daniela Teresa Di Cagno","Economia e finanza"
/cattedreonline/corso/SDS/0/19MLMMF/2024,0,2024,2,Inglese,SDS,"Fashion Management",Primo Semestre,"Carlo Fei","Management"
/cattedreonline/corso/M416/0/1EEL2BASE/2024,0,2024,3,Italiano,M416,"Filosofia Generale",II Semestre,"Sebastiano Maffettone","Economia e management"
/cattedreonline/corso/M416/0/L22PSBASE/2024,0,2024,3,Italiano,M416,"Filosofia Generale",II Semestre,"Sebastiano Maffettone","Scienze politiche"
/cattedreonline/corso/M416/0/L21BBBASE/2024,0,2024,3,Italiano,M416,"Filosofia Generale",II Semestre,"Sebastiano Maffettone","Economics and business"
/cattedreonline/corso/M416/0/L22PPEBASE/2024,0,2024,3,Italiano,M416,"Filosofia Generale",II Semestre,"Sebastiano Maffettone","Politics: philosophy and economics"
/cattedreonline/corso/033/A/L22PSBASE/2024,A,2024,1,Italiano,033,"Filosofia Politica",I Semestre,"Gianfranco Pellegrino","Scienze politiche"
/cattedreonline/corso/033/B/L22PSBASE/2024,B,2024,1,Italiano,033,"Filosofia Politica",I Semestre,"Valentina Gentile","Scienze politiche"
/cattedreonline/corso/EM58/0/LM19ABASE/2024,0,2024,2,Italiano,EM58,"Financial And Esg Reporting",Primo Semestre,"Simone Scettri","Amministrazione, finanza e controllo"
/cattedreonline/corso/EFI02/0/19FLMF1/2024,0,2024,1,Inglese,EFI02,"Financial Economics",Primo Semestre,"Nicola Borri","Economia e finanza"
/cattedreonline/corso/ET05/0/1EEL2BASE/2024,0,2024,3,Inglese,ET05,"Financial Market Analysis",II Semestre,"Giovanni Rillo","Economia e management"
/cattedreonline/corso/BA019/0/L21BABASE/2024,0,2024,3,Inglese,BA019,"Financial Markets",Secondo Semestre,"Dominik Damast","Business administration"
/cattedreonline/corso/T079/0/L21BBFI/2024,0,2024,3,Inglese,T079,"Financial Markets And Institutions",I Semestre,"Mirta Musolino","Economics and business"
/cattedreonline/corso/T028/0/L21BBMA/2024,0,2024,3,Inglese,T028,"Financial Markets And Institutions",I Semestre,"Audrey De Dominicis / Stefano Di Colli","Economics and business"
/cattedreonline/corso/EFI03/0/19FLMF1/2024,0,2024,1,Inglese,EFI03,"Financial Markets Regulation",Secondo Semestre,"Alessandra Balbo / Carmine Di Noia","Economia e finanza"
/cattedreonline/corso/GMP04/0/LM19GMBASE/2024,0,2024,1,Inglese,GMP04,"Financial Reporting And Performance Measurement",Primo Semestre,"Jonathan Berkovitch","Global management and politics"
/cattedreonline/corso/M291/A/19MLMBASE/2024,A,2024,1,Inglese,M291,"Financial Reporting And Performance Measurement",Primo Semestre,"Lucia Pierini","Management"
/cattedreonline/corso/M291/B/19MLMBASE/2024,B,2024,1,Inglese,M291,"Financial Reporting And Performance Measurement",Primo Semestre,"Francesco Paolone","Management"
/cattedreonline/corso/M245/A/LM19WBASE/2024,A,2024,1,Inglese,M245,"Financial Statement Analysis",Primo Semestre,"Saverio Bozzolan","Corporate finance"
/cattedreonline/corso/BA09/A/L21BABASE/2024,A,2024,2,Inglese,BA09,"Financial Statement Analysis",Primo Semestre,"Jonathan Berkovitch","Business administration"
/cattedreonline/corso/BA09/B/L21BABASE/2024,B,2024,2,Inglese,BA09,"Financial Statement Analysis",Primo Semestre,"Jonathan Berkovitch","Business administration"
/cattedreonline/corso/M245/B/LM19WBASE/2024,B,2024,1,Inglese,M245,"Financial Statement Analysis",Primo Semestre,"Barbara Sveva Magnanelli","Corporate finance"
/cattedreonline/corso/409/A/1EEL2BASE/2024,A,2024,3,Italiano,409,"Finanza Aziendale",I Semestre,"Paolo Agnese","Economia e management"
/cattedreonline/corso/409/B/1EEL2BASE/2024,B,2024,3,Italiano,409,"Finanza Aziendale",I Semestre,"Gianluca Mattarocci","Economia e management"
/cattedreonline/corso/409/C/1EEL2BASE/2024,C,2024,3,Italiano,409,"Finanza Aziendale",I Semestre,"Stefano Bozzi","Economia e management"
/cattedreonline/corso/409/D/1EEL2BASE/2024,D,2024,3,Italiano,409,"Finanza Aziendale",I Semestre,"Roberto Mazzei","Economia e management"
/cattedreonline/corso/409/E/1EEL2BASE/2024,E,2024,3,Italiano,409,"Finanza Aziendale",I Semestre,"Roberto Barontini / Matteo Rossi","Economia e management"
/cattedreonline/corso/M492/0/19FLM1B/2024,0,2024,1,Italiano,M492,"Finanza Aziendale Avanzato",Primo Semestre,"Arturo Capasso","Economia e finanza"
/cattedreonline/corso/SMIS13/0/LMSMIBMIT/2024,0,2024,1,Italiano,SMIS13,"Finanza Dell'innovazione",Secondo Semestre,"Rosella Santella","Strategic management, innovation and sustainability"
/cattedreonline/corso/EFI13/0/19FLM1B/2024,0,2024,2,Italiano,EFI13,"Finanza Sostenibile",Primo Semestre,"Claudio Boido / Marco Morelli","Economia e finanza"
/cattedreonline/corso/SMIS17/0/LMSMIECT/2024,0,2024,1,Inglese,SMIS17,"Fintech And Finance For Emerging & Clean Tech",Secondo Semestre,"Michela Altieri / Michele Favilla","Strategic management, innovation and sustainability"
/cattedreonline/corso/EFI12/0/19FLM1B/2024,0,2024,2,Italiano,EFI12,"Fintech E Cryptovalute",Primo Semestre,"Nicola Borri / Antonio Simeone","Economia e finanza"
/cattedreonline/corso/EFI11/0/LM19WBASE/2024,0,2024,2,Inglese,EFI11,"Fixed Incomes Securities",Primo Semestre,"Alberto Cybo Ottone","Corporate finance"
/cattedreonline/corso/EFI11/0/LMEFIAE/2024,0,2024,2,Inglese,EFI11,"Fixed Incomes Securities",Primo Semestre,"Alberto Cybo Ottone","Economia e finanza"
/cattedreonline/corso/MRK13/A/LM19KBASE/2024,A,2024,1,Italiano,MRK13,"Fondamenti Di Economia Comportamentale",Primo Semestre,"Nicola Campigotto / Matilde Giaccherini","Marketing"
/cattedreonline/corso/MRK13/B/LM19KBASE/2024,B,2024,1,Italiano,MRK13,"Fondamenti Di Economia Comportamentale",Primo Semestre,"Nicola Campigotto / Matilde Giaccherini","Marketing"
/cattedreonline/corso/MRK11/A/LM19KBASE/2024,A,2024,1,Italiano,MRK11,"Fondamenti Di Marketing",Primo Semestre,"Matteo De Angelis","Marketing"
/cattedreonline/corso/MRK11/B/LM19KBASE/2024,B,2024,1,Italiano,MRK11,"Fondamenti Di Marketing",Primo Semestre,"Rumen Ivaylov Pozharliev","Marketing"
/cattedreonline/corso/T219/A/3GSLMDA/2024,A,2024,5,Italiano,T219,"Formazione Legale (amministrativo)",I Semestre,"Silvia De Nitto / Elisabetta Tatì","Giurisprudenza"
/cattedreonline/corso/T219/B/3GSLMDA/2024,B,2024,5,Italiano,T219,"Formazione Legale (amministrativo)",I Semestre,"Elisabetta Tatì","Giurisprudenza"
/cattedreonline/corso/T215/A/3GSLMDC/2024,A,2024,5,Italiano,T215,"Formazione Legale (civile)",I Semestre,"Maurizio Benincasa","Giurisprudenza"
/cattedreonline/corso/T215/B/3GSLMDC/2024,B,2024,5,Italiano,T215,"Formazione Legale (civile)",I Semestre,"Luigi Carvelli","Giurisprudenza"
/cattedreonline/corso/T216/A/3GSLMDN/2024,A,2024,5,Italiano,T216,"Formazione Legale (economia E Imprese)",I Semestre,"Giuseppe Cavallaro / Gregorio Consoli","Giurisprudenza"
/cattedreonline/corso/T216/B/3GSLMDN/2024,B,2024,5,Italiano,T216,"Formazione Legale (economia E Imprese)",I Semestre,"Giorgio Leccisi / Pierpaolo Pirani","Giurisprudenza"
/cattedreonline/corso/T227/0/3GSLMEL/2024,0,2024,5,Inglese,T227,"Formazione Legale (european Law)",I Semestre,"Valentina Palmisano","Giurisprudenza"
/cattedreonline/corso/T222/A/3GSLMDL/2024,A,2024,5,Italiano,T222,"Formazione Legale (innovazione)",I Semestre,"Fabio Capri","Giurisprudenza"
/cattedreonline/corso/T222/B/3GSLMDL/2024,B,2024,5,Italiano,T222,"Formazione Legale (innovazione)",I Semestre,"Laura Greco","Giurisprudenza"
/cattedreonline/corso/T220/A/3GSLMDZ/2024,A,2024,5,Italiano,T220,"Formazione Legale (internazionale)",I Semestre,"Donato Greco","Giurisprudenza"
/cattedreonline/corso/T220/B/3GSLMDZ/2024,B,2024,5,Italiano,T220,"Formazione Legale (internazionale)",I Semestre,"Donato Greco","Giurisprudenza"
/cattedreonline/corso/T221/A/3GSLMDV/2024,A,2024,5,Italiano,T221,"Formazione Legale (lavoro)",I Semestre,"Paolo Eugenio Pedà","Giurisprudenza"
/cattedreonline/corso/T221/B/3GSLMDV/2024,B,2024,5,Italiano,T221,"Formazione Legale (lavoro)",I Semestre,"Simone Caponetti","Giurisprudenza"
/cattedreonline/corso/T221/C/3GSLMDV/2024,C,2024,5,Italiano,T221,"Formazione Legale (lavoro)",I Semestre,"Paolo Eugenio Pedà / Antonio Dimitri Zumbo","Giurisprudenza"
/cattedreonline/corso/T218/A/3GSLMDP/2024,A,2024,5,Italiano,T218,"Formazione Legale (penale)",I Semestre,"Maurizio Bellacosa","Giurisprudenza"
/cattedreonline/corso/T218/B/3GSLMDP/2024,B,2024,5,Italiano,T218,"Formazione Legale (penale)",I Semestre,"Maurizio Bellacosa","Giurisprudenza"
/cattedreonline/corso/T218/C/3GSLMDP/2024,C,2024,5,Italiano,T218,"Formazione Legale (penale)",I Semestre,"Maurizio Bellacosa","Giurisprudenza"
/cattedreonline/corso/T217/A/3GSLMDS/2024,A,2024,5,Italiano,T217,"Formazione Legale (societario E Tributario)",I Semestre,"Matteo Golisano","Giurisprudenza"
/cattedreonline/corso/T217/B/3GSLMDS/2024,B,2024,5,Italiano,T217,"Formazione Legale (societario E Tributario)",I Semestre,"Simone D'orsi","Giurisprudenza"
/cattedreonline/corso/038/0/L22PPEBASE/2024,0,2024,1,Italiano,038,"Francese",II Semestre,"Clarisse Auclert / Daniele Azoulay / Odile Campestre / Marie-francoise Vaneecke","Politics: philosophy and economics"
/cattedreonline/corso/SV6/0/LM20IRBASE/2024,0,2024,1,Italiano,SV6,"Francese",Secondo Semestre,"Odile Campestre / Marie-francoise Vaneecke","International relations"
/cattedreonline/corso/038/0/L22PSBASE/2024,0,2024,1,Italiano,038,"Francese",II Semestre,"Clarisse Auclert / Daniele Azoulay / Odile Campestre / Marie-francoise Vaneecke","Scienze politiche"
/cattedreonline/corso/BA05/A/L21BABASE/2024,A,2024,1,Inglese,BA05,"Fundamentals Of Management",Secondo Semestre,"Valerio Pelucco","Business administration"
/cattedreonline/corso/BA05/B/L21BABASE/2024,B,2024,1,Inglese,BA05,"Fundamentals Of Management",Secondo Semestre,"Valerio Pelucco","Business administration"
/cattedreonline/corso/T052/0/L21BBBASE/2024,0,2024,3,Inglese,T052,"Gambling: Probability And Decision",II Semestre,"Hlafo Alfie Mimun","Economics and business"
/cattedreonline/corso/EFI01/0/LMEFIAE/2024,0,2024,1,Inglese,EFI01,"Games And Networks",Primo Semestre,"Marco Scarsini","Economia e finanza"
/cattedreonline/corso/T030/A/L21BBBASE/2024,A,2024,2,Inglese,T030,"Games And Strategies",II Semestre,"Roberto Lucchetti / Xavier Mathieu Raymond Venel","Economics and business"
/cattedreonline/corso/T030/B/L21BBBASE/2024,B,2024,2,Inglese,T030,"Games And Strategies",II Semestre,"Roberto Lucchetti / Xavier Mathieu Raymond Venel","Economics and business"
/cattedreonline/corso/M177/0/L22PPEBASE/2024,0,2024,3,Inglese,M177,"Gender Politics",II Semestre,"Emiliana De Blasio","Politics: philosophy and economics"
/cattedreonline/corso/M177/0/L22PSBASE/2024,0,2024,3,Inglese,M177,"Gender Politics",II Semestre,"Emiliana De Blasio","Scienze politiche"
/cattedreonline/corso/M314/0/LM20IRBASE/2024,0,2024,2,Inglese,M314,"Geopolitical Scenarios And Political Risk",Primo Semestre,"Giuseppe Scognamiglio","International relations"
/cattedreonline/corso/M234/0/LM19KBASE/2024,0,2024,2,Italiano,M234,"Gestione Dei Processi Commerciali E Delle Reti Di Vendita",Primo Semestre,"Daniele D'ambrosio","Marketing"
/cattedreonline/corso/M399/0/3GSLMDL/2024,0,2024,5,Italiano,M399,"Giustizia Sostenibile E Adr",I Semestre,"Marco Marinaro","Giurisprudenza"
/cattedreonline/corso/ACE05/0/L21BABASE/2024,0,2024,2,Inglese,ACE05,"Global Financial Environment",Primo Semestre,"Helen Chiappini / Gianfranco Antonio Vento","Business administration"
/cattedreonline/corso/M190/0/1EEL2BASE/2024,0,2024,3,Inglese,M190,"Global Governance Through Interreligious Dialogue",II Semestre,"Samuele Sangalli","Economia e management"
/cattedreonline/corso/M190/0/L21BBBASE/2024,0,2024,3,Inglese,M190,"Global Governance Through Interreligious Dialogue",II Semestre,"Samuele Sangalli","Economics and business"
/cattedreonline/corso/M190/0/L22PPEBASE/2024,0,2024,3,Inglese,M190,"Global Governance Through Interreligious Dialogue",II Semestre,"Samuele Sangalli","Politics: philosophy and economics"
/cattedreonline/corso/M190/0/L21BABASE/2024,0,2024,3,Inglese,M190,"Global Governance Through Interreligious Dialogue",Secondo Semestre,"Samuele Sangalli","Business administration"
/cattedreonline/corso/M190/0/L22PSBASE/2024,0,2024,3,Inglese,M190,"Global Governance Through Interreligious Dialogue",II Semestre,"Samuele Sangalli","Scienze politiche"
/cattedreonline/corso/GMP11/0/LM19GMBASE/2024,0,2024,2,Inglese,GMP11,"Global History",Primo Semestre,"Rosario Forlenza","Global management and politics"
/cattedreonline/corso/GMP03/0/LM19GMBASE/2024,0,2024,1,Inglese,GMP03,"Global Organization Design And Hrm",Primo Semestre,"Luca Giustiniano","Global management and politics"
/cattedreonline/corso/GMP09/0/LM19GMBASE/2024,0,2024,2,Inglese,GMP09,"Global Politics",Primo Semestre,"Raffaele Marchetti","Global management and politics"
/cattedreonline/corso/M457/0/LMPAGEBASE/2024,0,2024,2,Inglese,M457,"Governance Of Digital Markets And Technologies In Europe",Primo Semestre,"Jose Carlos Mariategui Ezeta","Policies and governance in europe"
/cattedreonline/corso/M457/0/19MLMBASE/2024,0,2024,2,Inglese,M457,"Governance Of Digital Markets And Technologies In Europe",Primo Semestre,"Jose Carlos Mariategui Ezeta","Management"
/cattedreonline/corso/GLGC01/0/L24GLOBASE/2024,0,2024,1,Inglese,GLGC01,"Grand Challenge (module I)",Annualità Singola,"Donato Greco / Manfredi Marciante","Global law"
/cattedreonline/corso/PPEGC01/A/L22PPEBASE/2024,A,2024,1,Inglese,PPEGC01,"Grand Challenge (module I)",Annualità Singola,"Kristina Stoeckl","Politics: philosophy and economics"
/cattedreonline/corso/PPEGC01/B/L22PPEBASE/2024,B,2024,1,Inglese,PPEGC01,"Grand Challenge (module I)",Annualità Singola,"Valeria Fabretti","Politics: philosophy and economics"
/cattedreonline/corso/SMIS19/0/LMSMICES/2024,0,2024,1,Inglese,SMIS19,"Green, Sustainable, Social And Development Finance",Secondo Semestre,"Costanza Consolandi / Andrea Roncella","Strategic management, innovation and sustainability"
/cattedreonline/corso/M459/0/LMGAPBASE/2024,0,2024,2,Inglese,M459,"Healthcare Policies In Europe",Primo Semestre,"Maurizio Esposito","Governo, amministrazione e politica"
/cattedreonline/corso/M459/0/LMPAGEEG/2024,0,2024,2,Inglese,M459,"Healthcare Policies In Europe",Primo Semestre,"Maurizio Esposito","Policies and governance in europe"
/cattedreonline/corso/M459/0/19MLMBASE/2024,0,2024,2,Inglese,M459,"Healthcare Policies In Europe",Primo Semestre,"Maurizio Esposito","Management"
/cattedreonline/corso/M461/0/LM20IRBASE/2024,0,2024,2,Inglese,M461,"Heritage, Tourism And Sustainable Economic Development Policies",Primo Semestre,"Anna Pirri Valentini","International relations"
/cattedreonline/corso/M461/0/LMPAGECHPM/2024,0,2024,2,Inglese,M461,"Heritage, Tourism And Sustainable Economic Development Policies",Primo Semestre,"Anna Pirri Valentini","Policies and governance in europe"
/cattedreonline/corso/PG02/0/LMPAGEBASE/2024,0,2024,1,Inglese,PG02,"Heritage, Tourism And Sustainable Economic Development Policies",Secondo Semestre,"Anna Pirri Valentini","Policies and governance in europe"
/cattedreonline/corso/M361/0/LM20IRM/2024,0,2024,2,Inglese,M361,"History And Culture Of Mediterranean Countries",Primo Semestre,"Francesca Maria Corrao","International relations"
/cattedreonline/corso/ET39/0/1EEL2BASE/2024,0,2024,3,Inglese,ET39,"History And Political Sociology Of France And Italy",II Semestre,"Marc Lazar","Economia e management"
/cattedreonline/corso/ET39/0/L22PSBASE/2024,0,2024,3,Inglese,ET39,"History And Political Sociology Of France And Italy",II Semestre,"Marc Lazar","Scienze politiche"
/cattedreonline/corso/ET39/0/L21BABASE/2024,0,2024,3,Inglese,ET39,"History And Political Sociology Of France And Italy",Secondo Semestre,"Marc Lazar","Business administration"
/cattedreonline/corso/ET39/0/L22PPEBASE/2024,0,2024,3,Inglese,ET39,"History And Political Sociology Of France And Italy",II Semestre,"Marc Lazar","Politics: philosophy and economics"
/cattedreonline/corso/ET39/0/L21BBBASE/2024,0,2024,3,Inglese,ET39,"History And Political Sociology Of France And Italy",II Semestre,"Marc Lazar","Economics and business"
/cattedreonline/corso/M456/0/LM20IRBASE/2024,0,2024,2,Inglese,M456,"History And Politics Of Usa",Primo Semestre,"Gregory Alegi","International relations"
/cattedreonline/corso/AQ7/0/L21BBBASE/2024,0,2024,3,Inglese,AQ7,"History Of Economic Thought And Policy",I Semestre,"Paolo Paesani / Annalisa Rosselli","Economics and business"
/cattedreonline/corso/SLH/0/LM20IRD/2024,0,2024,2,Inglese,SLH,"History Of International Relations",Primo Semestre,"Maria Elena Cavallaro","International relations"
/cattedreonline/corso/M444/0/LM20IRBASE/2024,0,2024,2,Inglese,M444,"History Of Italian Foreign Policy",Primo Semestre,"Antonio Varsori","International relations"
/cattedreonline/corso/GL02/0/L24GLOBASE/2024,0,2024,1,Inglese,GL02,"History Of Law",Primo Semestre,"Carlotta Latini / Annamaria Monti","Global law"
/cattedreonline/corso/T011/0/L22PPEBASE/2024,0,2024,3,Inglese,T011,"History Of Political Institutions",I Semestre,"Lorenzo Castellani","Politics: philosophy and economics"
/cattedreonline/corso/ET08/0/1EEL2BASE/2024,0,2024,3,Inglese,ET08,"Hotel Management",II Semestre,"Youngah Guahk","Economia e management"
/cattedreonline/corso/EH09/0/L22PSBASE/2024,0,2024,3,Italiano,EH09,"Il Patrimonio Artistico Italiano In Una Prospettiva Internazionale. Storia E Progetti",II Semestre,"Francesca Cappelletti","Scienze politiche"
/cattedreonline/corso/EH07/0/L22PSBASE/2024,0,2024,3,Italiano,EH07,"Il Pensiero Critico Come Genere Letterario",II Semestre,"Filippo La Porta","Scienze politiche"
/cattedreonline/corso/BA011/A/L21BABASE/2024,A,2024,2,Inglese,BA011,"Industrial Economics",Secondo Semestre,"Filippo Bontadini","Business administration"
/cattedreonline/corso/BA011/B/L21BABASE/2024,B,2024,2,Inglese,BA011,"Industrial Economics",Secondo Semestre,"Filippo Bontadini","Business administration"
/cattedreonline/corso/M375/0/LMPAGEEG/2024,0,2024,2,Inglese,M375,"Industrial Policy In Europe",Primo Semestre,"Gian Paolo Manzella / Marcella Panucci","Policies and governance in europe"
/cattedreonline/corso/254/A/1EEL2BASE/2024,A,2024,1,Italiano,254,"Informatica",II Semestre,"Luigi Laura","Economia e management"
/cattedreonline/corso/254/B/1EEL2BASE/2024,B,2024,1,Italiano,254,"Informatica",II Semestre,"Tania Di Mascio","Economia e management"
/cattedreonline/corso/254/C/1EEL2BASE/2024,C,2024,1,Italiano,254,"Informatica",II Semestre,"Fabio Dellutri","Economia e management"
/cattedreonline/corso/254/D/1EEL2BASE/2024,D,2024,1,Italiano,254,"Informatica",II Semestre,"Pierluigi Perrone","Economia e management"
/cattedreonline/corso/254/E/1EEL2BASE/2024,E,2024,1,Italiano,254,"Informatica",II Semestre,"Emilio Coppa","Economia e management"
/cattedreonline/corso/254/F/1EEL2BASE/2024,F,2024,1,Italiano,254,"Informatica",II Semestre,"Mauro Sozio","Economia e management"
/cattedreonline/corso/T046/A/L21BBBASE/2024,A,2024,2,Inglese,T046,"Information Systems",I Semestre,"Gianluigi Me","Economics and business"
/cattedreonline/corso/T046/B/L21BBBASE/2024,B,2024,2,Inglese,T046,"Information Systems",I Semestre,"Alessandra D'alisera","Economics and business"
/cattedreonline/corso/179/0/L22PSBASE/2024,0,2024,1,Italiano,179,"Inglese",Annualità Singola,"Giovanni Licata / Ian Andrew Nuttall / Mary Elizabeth Ward","Scienze politiche"
/cattedreonline/corso/SMIS15/0/LMSMIBMIN/2024,0,2024,1,Inglese,SMIS15,"Innovation Finance",Secondo Semestre,"Arturo Capasso / Adalberto Pellegrino","Strategic management, innovation and sustainability"
/cattedreonline/corso/GPLI01/0/3GSLMDL/2024,0,2024,4,Inglese,GPLI01,"Innovation Law And Regulation",II Semestre,"Fabiana Di Porto / Riccardo Piselli","Giurisprudenza"
/cattedreonline/corso/BI013/0/LM19KMK/2024,0,2024,2,Inglese,BI013,"Integrated Marketing Communication",Primo Semestre,"Stella Romagnoli","Marketing"
/cattedreonline/corso/MRK08/0/LM19KBASE/2024,0,2024,1,Inglese,MRK08,"Integrated Marketing Communication",Secondo Semestre,"Andrea Pelaez Martinez","Marketing"
/cattedreonline/corso/GPLI02/0/3GSLMDL/2024,0,2024,4,Inglese,GPLI02,"Intellectual Property",II Semestre,"Christophe Geiger","Giurisprudenza"
/cattedreonline/corso/M012/0/19MLMMS/2024,0,2024,2,Inglese,M012,"Intellectual Property Rights",Primo Semestre,"Christophe Geiger","Management"
/cattedreonline/corso/M012/0/LM19GMBASE/2024,0,2024,2,Inglese,M012,"Intellectual Property Rights",Primo Semestre,"Christophe Geiger","Global management and politics"
/cattedreonline/corso/BA018/0/L21BABASE/2024,0,2024,3,Inglese,BA018,"Intellectual Property Rights",Primo Semestre,"Riccardo Piselli","Business administration"
/cattedreonline/corso/LABVGP3/A/3GSLMBASE/2024,A,2024,2,Italiano,LABVGP3,"Intelligenza Artificiale",I Semestre,"Luciano Capitanio","Giurisprudenza"
/cattedreonline/corso/LABVGP3/B/3GSLMBASE/2024,B,2024,2,Italiano,LABVGP3,"Intelligenza Artificiale",I Semestre,"Alessandro Lentini","Giurisprudenza"
/cattedreonline/corso/LABVGP3/C/3GSLMBASE/2024,C,2024,2,Italiano,LABVGP3,"Intelligenza Artificiale",I Semestre,"Giuseppe D'acquisto","Giurisprudenza"
/cattedreonline/corso/LABVGP3/D/3GSLMBASE/2024,D,2024,2,Italiano,LABVGP3,"Intelligenza Artificiale",I Semestre,"Valerio Rughetti","Giurisprudenza"
/cattedreonline/corso/ET22/0/1EEL2BASE/2024,0,2024,3,Italiano,ET22,"Intelligenza Artificiale Per I Processi Decisionali",II Semestre,"Vittorio Carlei","Economia e management"
/cattedreonline/corso/LABVGP4/A/3GSLMBASE/2024,A,2024,2,Italiano,LABVGP4,"Intelligenza Artificiale, Machine Learning E Diritto",II Semestre,"Stefano Aterno","Giurisprudenza"
/cattedreonline/corso/LABVGP4/B/3GSLMBASE/2024,B,2024,2,Italiano,LABVGP4,"Intelligenza Artificiale, Machine Learning E Diritto",II Semestre,"Nicola Lettieri","Giurisprudenza"
/cattedreonline/corso/LABVGP4/C/3GSLMBASE/2024,C,2024,2,Italiano,LABVGP4,"Intelligenza Artificiale, Machine Learning E Diritto",II Semestre,"Stefano Aterno","Giurisprudenza"
/cattedreonline/corso/LABVGP4/D/3GSLMBASE/2024,D,2024,2,Italiano,LABVGP4,"Intelligenza Artificiale, Machine Learning E Diritto",II Semestre,"Alessandro Del Ninno / Stefano Russo","Giurisprudenza"
/cattedreonline/corso/LABGMPENG/0/LM19GMBASE/2024,0,2024,1,Inglese,LABGMPENG,"Intensive Pdw",Secondo Semestre,"Duane Anthony Gordon","Global management and politics"
/cattedreonline/corso/EM32/0/19MLMBASE/2024,0,2024,2,Inglese,EM32,"International Accounting Standards",Primo Semestre,"Giorgio Alessio Acunzo / Paolo Pambuffetti","Management"
/cattedreonline/corso/EM32/0/LM19WBASE/2024,0,2024,2,Inglese,EM32,"International Accounting Standards",Primo Semestre,"Giorgio Alessio Acunzo / Paolo Pambuffetti","Corporate finance"
/cattedreonline/corso/ACE07/0/L21BABASE/2024,0,2024,2,Inglese,ACE07,"International And Eu Economic Law",Secondo Semestre,"Giuliana Lampo / Caterina Milo","Business administration"
/cattedreonline/corso/M500/0/3GSLMDS/2024,0,2024,5,Inglese,M500,"International And European Taxation",I Semestre,"Alessio Persiani / Andrea Silvestri","Giurisprudenza"
/cattedreonline/corso/M352/0/3GSLMDZ/2024,0,2024,5,Inglese,M352,"International Arbitration: Law And Practice",I Semestre,"Chiara Capalti / Carlo Ferdinando Emanuele","Giurisprudenza"
/cattedreonline/corso/SS1/0/19MLMMS/2024,0,2024,2,Inglese,SS1,"International Business",Primo Semestre,"Antonio Majocchi","Management"
/cattedreonline/corso/GPDI02/0/3GSLMDZ/2024,0,2024,4,Inglese,GPDI02,"International Economic Law",II Semestre,"Zachary Douglas / Maria Rosaria Mauro","Giurisprudenza"
/cattedreonline/corso/ET33/0/L22PPEBASE/2024,0,2024,3,Inglese,ET33,"International Economic Law",II Semestre,"Fulvio Maria Palombino","Politics: philosophy and economics"
/cattedreonline/corso/AA7/0/L21BBEC/2024,0,2024,3,Inglese,AA7,"International Economics",II Semestre,"Alberto Petrucci","Economics and business"
